,FIPS,County Name,Agency name,State,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes,FIPS_block
391,06037,Los Angeles,Rolling Hills Estates,California,33.787794299999995,-118.3581284,0.0,1.0,0.0,0.0,0.0,1.0,060376702021012
127,06037,Los Angeles,Beverly Hills,California,34.073620399999996,-118.40035630000001,4.0,1.0,1.0,2.0,1.0,9.0,060377008011021
392,06037,Los Angeles,Rosemead,California,34.0805651,-118.072846,1.0,0.0,0.0,0.0,0.0,1.0,060374329011001
93,06037,Los Angeles,Bellflower,California,33.881681799999996,-118.1170117,0.0,0.0,0.0,2.0,0.0,2.0,060375531003008
92,06037,Los Angeles,Bell Gardens,California,33.965291799999996,-118.1514588,0.0,0.0,0.0,2.0,0.0,2.0,060375340013005
89,06037,Los Angeles,Baldwin Park,California,34.0852868,-117.96089779999998,0.0,0.0,0.0,0.0,0.0,0.0,060374052021003
87,06037,Los Angeles,Azusa,California,34.1336186,-117.90756270000001,3.0,1.0,1.0,3.0,2.0,10.0,060374006022031
418,06037,Los Angeles,San Dimas,California,34.1066756,-117.8067257,1.0,1.0,1.0,1.0,0.0,4.0,060374003044017
81,06037,Los Angeles,Arcadia,California,34.139729200000005,-118.0353449,0.0,1.0,0.0,0.0,0.0,1.0,060374307211011
419,06037,Los Angeles,San Fernando,California,34.2819461,-118.4389719,0.0,0.0,0.0,0.0,1.0,1.0,060373203004000
424,06037,Los Angeles,San Gabriel,California,34.09611110000001,-118.10583329999999,1.0,0.0,0.0,0.0,0.0,1.0,060374811033006
464,06037,Los Angeles,San Marino,California,34.121396999999995,-118.1064585,0.0,0.0,0.0,1.0,0.0,1.0,060374641005001
75,06037,Los Angeles,Alhambra,California,34.095287,-118.1270146,0.0,1.0,1.0,1.0,1.0,4.0,060374803043007
73,06037,Los Angeles,Agoura Hills,California,34.1533395,-118.7616764,3.0,2.0,0.0,0.0,0.0,5.0,060378003241003
471,06037,Los Angeles,Santa Clarita,California,34.3916641,-118.54258600000001,7.0,2.0,7.0,3.0,10.0,29.0,060379203313005
353,06037,Los Angeles,Pasadena,California,34.1477849,-118.1445155,2.0,3.0,3.0,0.0,2.0,10.0,060374619021009
152,06037,Los Angeles,Claremont,California,34.0966764,-117.71977849999999,1.0,2.0,5.0,3.0,8.0,19.0,060374019022001
169,06037,Los Angeles,Cudahy,California,33.9605701,-118.1853486,0.0,0.0,0.0,0.0,0.0,0.0,060375343012003
481,06037,Los Angeles,Santa Monica,California,34.01945429999999,-118.4911912,11.0,0.0,1.0,0.0,2.0,14.0,060377017023015
509,06037,Los Angeles,Torrance,California,33.835849200000006,-118.34062879999999,1.0,2.0,0.0,1.0,1.0,5.0,060376504012003
348,06037,Los Angeles,Palmdale,California,34.5794343,-118.11646129999998,14.0,5.0,3.0,2.0,8.0,32.0,060379105011008
529,06037,Los Angeles,West Covina,California,34.0686208,-117.93895259999998,6.0,6.0,2.0,2.0,1.0,17.0,060374067021010
507,06037,Los Angeles,Temple City,California,34.1072305,-118.05784560000001,1.0,1.0,1.0,0.0,0.0,3.0,060374319002004
193,06037,Los Angeles,Diamond Bar,California,34.028622600000006,-117.81033670000001,1.0,0.0,0.0,2.0,0.0,3.0,060374033161018
521,06037,Los Angeles,Vernon,California,34.003903,-118.230073,0.0,1.0,0.0,0.0,0.0,1.0,060375324001071
194,06037,Los Angeles,Dominguez Hills,California,33.8633706,-118.25528090000002,1.0,1.0,0.0,1.0,4.0,7.0,060375433211047
168,06037,Los Angeles,Covina,California,34.0900091,-117.89033970000001,3.0,2.0,0.0,1.0,0.0,6.0,060374061013017
195,06037,Los Angeles,Downey,California,33.9401088,-118.13315929999999,1.0,0.0,0.0,0.0,1.0,2.0,060375513003010
196,06037,Los Angeles,Duarte,California,34.1394513,-117.97728729999999,0.0,1.0,0.0,0.0,0.0,1.0,060374301012006
335,06037,Los Angeles,Norwalk,California,33.9022367,-118.08173300000001,1.0,5.0,11.0,3.0,1.0,21.0,060375521002022
351,06037,Los Angeles,Paramount,California,33.8894598,-118.15979109999998,4.0,2.0,0.0,2.0,0.0,8.0,060375539014019
531,06037,Los Angeles,Westlake Village,California,34.1466467,-118.8073729,0.0,2.0,0.0,0.0,0.0,2.0,060378003251018
170,06037,Los Angeles,Culver City,California,34.021122399999996,-118.3964665,0.0,0.0,0.0,0.0,0.0,0.0,060377024002012
530,06037,Los Angeles,West Hollywood,California,34.0900091,-118.3617443,4.0,3.0,3.0,3.0,2.0,15.0,060377002002006
311,06041,Marin,Marin Community College,California,37.955595,-122.5496,1.0,1.0,0.0,0.0,0.0,2.0,060411191003000
466,06041,Marin,San Rafael,California,37.9735346,-122.5310874,2.0,0.0,1.0,0.0,1.0,4.0,060411110002009
336,06041,Marin,Novato,California,38.107419799999995,-122.5697032,2.0,0.0,0.0,0.0,2.0,4.0,060411022032003
396,06041,Marin,San Anselmo,California,37.9746458,-122.56164479999998,1.0,0.0,0.0,0.0,0.0,1.0,060411170002015
144,06041,Marin,Central Marin,California,38.083403000000004,-122.76330359999999,0.0,0.0,1.0,0.0,2.0,3.0,060411330001109
514,06045,Mendocino,Ukiah,California,39.1501709,-123.2077831,0.0,0.0,1.0,0.0,0.0,1.0,060450116001019
216,06045,Mendocino,Fort Bragg,California,39.445723,-123.8052935,0.0,0.0,1.0,1.0,2.0,4.0,060450104003018
284,06047,Merced,Livingston,California,37.3868826,-120.72353290000001,0.0,0.0,0.0,0.0,0.0,0.0,060470003044014
85,06047,Merced,Atwater,California,37.3477174,-120.60908400000001,0.0,1.0,0.0,0.0,0.0,1.0,060470007012021
315,06047,Merced,Merced,California,37.3021632,-120.48296770000002,0.0,0.0,0.0,1.0,0.0,1.0,060470013023011
308,06051,Mono,Mammoth Lakes,California,37.648546,-118.97207900000001,1.0,0.0,2.0,0.0,1.0,4.0,060510002001116
344,06053,Monterey,Pacific Grove,California,36.6177374,-121.9166215,0.0,1.0,0.0,0.0,1.0,2.0,060530122002003
238,06053,Monterey,Greenfield,California,36.320799799999996,-121.2438138,1.0,0.0,0.0,0.0,0.0,1.0,060530112031003
488,06053,Monterey,Seaside,California,36.614921700000004,-121.822098,0.0,0.0,0.0,1.0,0.0,1.0,060530138001009
312,06053,Monterey,Marina,California,36.68440289999999,-121.802173,0.0,0.0,2.0,0.0,0.0,2.0,060530142021000
395,06053,Monterey,Salinas,California,36.6777372,-121.6555013,0.0,1.0,0.0,1.0,1.0,3.0,060530013001003
322,06053,Monterey,Monterey,California,36.600237799999995,-121.8946761,0.0,1.0,1.0,0.0,1.0,3.0,060530127002020
142,06053,Monterey,Carmel,California,36.5552386,-121.92328789999999,0.0,0.0,0.0,1.0,0.0,1.0,060530118011061
329,06055,Napa,Napa,California,38.2975381,-122.28686499999999,1.0,0.0,0.0,1.0,0.0,2.0,060552002021019
237,06057,Nevada,Grass Valley,California,39.219060799999994,-121.06106059999999,0.0,0.0,1.0,0.0,0.0,1.0,060570005015017
400,06059,Orange,San Clemente,California,33.4273521,-117.61260039999999,0.0,0.0,2.0,0.0,0.0,2.0,060590421082005
370,06059,Orange,Rancho Santa Margarita,California,33.640171,-117.602832,1.0,0.0,0.0,0.0,0.0,1.0,060590320531002
317,06059,Orange,Mission Viejo,California,33.596891299999996,-117.6581562,0.0,0.0,0.0,1.0,0.0,1.0,060590320383001
361,06059,Orange,Placentia,California,33.8710729,-117.86275479999999,0.0,1.0,2.0,1.0,1.0,5.0,060590117161015
332,06059,Orange,Newport Beach,California,33.618882899999996,-117.9298493,6.0,2.0,1.0,2.0,0.0,11.0,060590635001000
296,06059,Orange,Los Alamitos,California,33.80320089999999,-118.0718894,0.0,1.0,0.0,1.0,0.0,2.0,060591101082028
340,06059,Orange,Orange,California,33.7879139,-117.8531007,1.0,2.0,3.0,3.0,1.0,10.0,060590759025002
458,06059,Orange,San Juan Capistrano,California,33.5019027,-117.6627655,0.0,0.0,0.0,1.0,0.0,1.0,060590423124012
468,06059,Orange,Santa Ana,California,33.7454725,-117.867653,4.0,0.0,6.0,7.0,5.0,22.0,060590750024022
222,06059,Orange,Fullerton,California,33.8703645,-117.9242123,0.0,1.0,0.0,1.0,1.0,3.0,060590113001010
128,06059,Orange,Brea,California,33.916475,-117.9002918,0.0,0.0,1.0,0.0,0.0,1.0,060590015031030
218,06059,Orange,Fountain Valley,California,33.7090212,-117.95440690000001,0.0,0.0,0.0,0.0,0.0,0.0,060590992501015
132,06059,Orange,Buena Park,California,33.8674044,-117.99813870000001,2.0,1.0,1.0,1.0,3.0,8.0,060591106032019
223,06059,Orange,Fullerton,California,33.8703645,-117.9242123,0.0,1.0,0.0,1.0,0.0,2.0,060590113001010
224,06059,Orange,Fullerton,California,33.8703645,-117.9242123,0.0,1.0,0.0,0.0,1.0,2.0,060590113001010
225,06059,Orange,Fullerton,California,33.8703645,-117.9242123,0.0,1.0,0.0,0.0,0.0,1.0,060590113001010
226,06059,Orange,Fullerton,California,33.8703645,-117.9242123,2.0,1.0,0.0,1.0,1.0,5.0,060590113001010
227,06059,Orange,Fullerton,California,33.8703645,-117.9242123,2.0,1.0,0.0,1.0,0.0,4.0,060590113001010
228,06059,Orange,Fullerton,California,33.8703645,-117.9242123,2.0,1.0,0.0,0.0,1.0,4.0,060590113001010
229,06059,Orange,Fullerton,California,33.8703645,-117.9242123,2.0,1.0,0.0,0.0,0.0,3.0,060590113001010
231,06059,Orange,Garden Grove,California,33.774269200000006,-117.9379952,1.0,4.0,0.0,2.0,2.0,9.0,060590886021019
500,06059,Orange,Stanton,California,33.8028875,-117.9931203,0.0,0.0,0.0,0.0,0.0,0.0,060590879011004
532,06059,Orange,Westminster,California,33.75917570000001,-117.9897058,0.0,3.0,0.0,1.0,3.0,7.0,060590998022000
523,06059,Orange,Villa Park,California,33.81400620000001,-117.8220723,1.0,0.0,0.0,0.0,0.0,1.0,060590758102014
255,06059,Orange,Huntington Beach,California,33.6594835,-117.99880259999999,8.0,0.0,3.0,2.0,6.0,19.0,060590993111013
535,06059,Orange,Yorba Linda,California,33.88850350000001,-117.8132571,1.0,1.0,1.0,0.0,0.0,3.0,060590218022001
268,06059,Orange,La Habra,California,33.931859100000004,-117.94613700000001,0.0,1.0,0.0,0.0,1.0,2.0,060590012023003
274,06059,Orange,Laguna Hills,California,33.591643299999994,-117.69866040000001,1.0,0.0,0.0,0.0,0.0,1.0,060590423271026
273,06059,Orange,Laguna Beach,California,33.542718900000004,-117.7853568,0.0,0.0,0.0,1.0,1.0,2.0,060590626051024
277,06059,Orange,Lake Forest,California,33.6469437,-117.6861023,1.0,2.0,1.0,4.0,0.0,8.0,060590524082016
263,06059,Orange,Irvine,California,33.6845673,-117.82650490000002,3.0,1.0,4.0,2.0,2.0,12.0,060590525213000
78,06059,Orange,Anaheim,California,33.8365932,-117.91430120000001,0.0,0.0,0.0,0.0,1.0,1.0,060590873003002
167,06059,Orange,Costa Mesa,California,33.6412156,-117.91882209999999,0.0,1.0,0.0,0.0,0.0,1.0,060590637023012
264,06059,Orange,Irvine,California,33.6845673,-117.82650490000002,1.0,1.0,4.0,2.0,2.0,10.0,060590525213000
174,06059,Orange,Dana Point,California,33.4672256,-117.6981014,1.0,1.0,3.0,0.0,0.0,5.0,060590423131036
76,06059,Orange,Aliso Viejo,California,33.5684605,-117.7262981,1.0,0.0,0.0,0.0,0.0,1.0,060590626402012
275,06059,Orange,Laguna Niguel,California,33.5236744,-117.71494380000001,0.0,0.0,1.0,0.0,0.0,1.0,060590423252007
172,06059,Orange,Cypress,California,33.816936600000005,-118.0368507,1.0,1.0,0.0,2.0,0.0,4.0,060591101042020
393,06061,Placer,Roseville,California,38.752123499999996,-121.28800590000002,1.0,0.0,2.0,2.0,11.0,16.0,060610210451026
86,06061,Placer,Auburn,California,38.8965654,-121.07689009999999,0.0,1.0,0.0,0.0,0.0,1.0,060610204012018
382,06065,Riverside,Riverside,California,33.9806005,-117.3754942,10.0,14.0,11.0,7.0,1.0,43.0,060650303004027
328,06065,Riverside,Murrieta,California,33.553914299999995,-117.21392320000001,1.0,4.0,0.0,0.0,0.0,5.0,060650498001025
200,06065,Riverside,Eastvale,California,33.952463,-117.5848025,3.0,0.0,0.0,0.0,1.0,4.0,060650406111007
383,06065,Riverside,Riverside,California,33.9806005,-117.3754942,10.0,2.0,11.0,7.0,6.0,36.0,060650303004027
333,06065,Riverside,Norco,California,33.9311257,-117.54866100000001,0.0,0.0,1.0,0.0,2.0,3.0,060650408121003
381,06065,Riverside,Riverside,California,33.9806005,-117.3754942,10.0,14.0,11.0,7.0,6.0,48.0,060650303004027
347,06065,Riverside,Palm Springs,California,33.8302961,-116.54529209999998,4.0,4.0,2.0,0.0,3.0,13.0,060659414001009
156,06065,Riverside,Coachella,California,33.6803003,-116.17389399999999,0.0,0.0,0.0,1.0,0.0,1.0,060650457071006
192,06065,Riverside,Desert Hot Springs,California,33.961124,-116.5016784,0.0,0.0,0.0,0.0,0.0,0.0,060650445072000
506,06065,Riverside,Temecula,California,33.4936391,-117.14836480000001,3.0,1.0,0.0,1.0,0.0,5.0,060650512001008
137,06065,Riverside,Calimesa,California,34.0039039,-117.06197549999999,0.0,0.0,0.0,0.0,0.0,0.0,060650438022003
384,06065,Riverside,Riverside,California,33.9806005,-117.3754942,10.0,2.0,11.0,7.0,1.0,31.0,060650303004027
533,06065,Riverside,Wildomar,California,33.5989126,-117.2800372,0.0,0.0,0.0,0.0,1.0,1.0,060650432722009
346,06065,Riverside,Palm Desert,California,33.7222445,-116.37445559999999,1.0,0.0,0.0,1.0,0.0,2.0,060650451083014
355,06065,Riverside,Perris,California,33.7825194,-117.22864779999999,0.0,0.0,0.0,0.0,1.0,1.0,060650428003047
325,06065,Riverside,Moreno Valley,California,33.9424658,-117.2296717,1.0,1.0,4.0,0.0,0.0,6.0,060650424041015
276,06065,Riverside,Lake Elsinore,California,33.668077200000006,-117.3272615,0.0,2.0,0.0,0.0,1.0,3.0,060650430012024
386,06065,Riverside,Riverside,California,33.9806005,-117.3754942,2.0,14.0,11.0,7.0,1.0,35.0,060650303004027
272,06065,Riverside,La Quinta,California,33.663357299999994,-116.31000949999999,0.0,2.0,2.0,0.0,0.0,4.0,060650451102007
425,06065,Riverside,San Jacinto,California,33.783908399999994,-116.95863500000002,0.0,0.0,0.0,1.0,0.0,1.0,060650436011021
265,06065,Riverside,Jurupa Valley,California,33.9971974,-117.48548020000001,0.0,1.0,0.0,1.0,1.0,3.0,060650404033015
259,06065,Riverside,Indio,California,33.7205771,-116.2155619,0.0,0.0,0.0,1.0,0.0,1.0,060650495001018
246,06065,Riverside,Hemet,California,33.7475203,-116.97196840000001,2.0,0.0,1.0,2.0,0.0,5.0,060650434013021
385,06065,Riverside,Riverside,California,33.9806005,-117.3754942,2.0,14.0,11.0,7.0,6.0,40.0,060650303004027
90,06065,Riverside,Banning,California,33.9255713,-116.87641029999999,0.0,1.0,0.0,2.0,0.0,3.0,060650442002041
165,06065,Riverside,Corona,California,33.8752935,-117.56643840000001,2.0,1.0,0.0,0.0,0.0,3.0,060650416003021
387,06065,Riverside,Riverside,California,33.9806005,-117.3754942,2.0,2.0,11.0,7.0,6.0,28.0,060650303004027
389,06065,Riverside,Riverside Community College,California,33.971365399999996,-117.38297759999999,1.0,0.0,1.0,0.0,1.0,3.0,060650307001006
314,06065,Riverside,Menifee,California,33.6971468,-117.185294,0.0,0.0,1.0,1.0,0.0,2.0,060650427111027
388,06065,Riverside,Riverside,California,33.9806005,-117.3754942,2.0,2.0,11.0,7.0,1.0,23.0,060650303004027
394,06067,Sacramento,Sacramento,California,38.5815719,-121.49439960000001,9.0,10.0,2.0,3.0,2.0,26.0,060670011011011
230,06067,Sacramento,Galt,California,38.2546373,-121.29994850000001,0.0,1.0,2.0,2.0,0.0,5.0,060670095041000
213,06067,Sacramento,Folsom,California,38.6779591,-121.17605829999998,0.0,0.0,0.0,2.0,1.0,3.0,060670084041020
150,06067,Sacramento,Citrus Heights,California,38.7071247,-121.2810611,0.0,1.0,0.0,2.0,1.0,4.0,060670081422004
205,06067,Sacramento,Elk Grove,California,38.4087993,-121.37161780000001,0.0,1.0,0.0,2.0,1.0,4.0,060670093091000
367,06067,Sacramento,Rancho Cordova,California,38.5890723,-121.302728,0.0,1.0,0.0,0.0,0.0,1.0,060670090083000
251,06069,San Benito,Hollister,California,36.8524545,-121.40160209999999,0.0,0.0,0.0,0.0,0.0,0.0,060690004001036
377,06071,San Bernardino,Rialto,California,34.1064001,-117.37032350000001,0.0,0.0,0.0,1.0,1.0,2.0,060710037001004
538,06071,San Bernardino,Yucca Valley,California,34.114174299999995,-116.432235,0.0,1.0,1.0,0.0,0.0,2.0,060710104133015
72,06071,San Bernardino,Adelanto,California,34.582769899999995,-117.40921499999999,1.0,2.0,2.0,0.0,1.0,6.0,060710091161009
80,06071,San Bernardino,Apple Valley,California,34.5008311,-117.18587590000001,2.0,0.0,2.0,0.0,0.0,4.0,060710097133036
368,06071,San Bernardino,Rancho Cucamonga,California,34.10639889999999,-117.5931084,0.0,0.0,2.0,4.0,4.0,10.0,060710021072004
398,06071,San Bernardino,San Bernardino,California,34.1083449,-117.2897652,1.0,3.0,1.0,3.0,6.0,14.0,060710057011021
158,06071,San Bernardino,Colton,California,34.0739016,-117.3136547,1.0,1.0,0.0,1.0,0.0,3.0,060710070002022
537,06071,San Bernardino,Yucaipa,California,34.033625,-117.0430865,1.0,0.0,0.0,0.0,0.0,1.0,060710088002003
373,06071,San Bernardino,Redlands,California,34.055569299999995,-117.1825381,1.0,2.0,1.0,2.0,4.0,10.0,060710081001016
91,06071,San Bernardino,Barstow,California,34.89579570000001,-117.01728259999999,0.0,0.0,1.0,0.0,0.0,1.0,060710095001010
147,06071,San Bernardino,Chino,California,34.0122346,-117.68894399999999,1.0,7.0,3.0,0.0,2.0,13.0,060710006051011
397,06071,San Bernardino,San Bernardino,California,34.1083449,-117.2897652,1.0,3.0,1.0,3.0,6.0,14.0,060710057011021
148,06071,San Bernardino,Chino Hills,California,33.989818799999995,-117.7325848,1.0,0.0,1.0,1.0,1.0,4.0,060710001053000
214,06071,San Bernardino,Fontana,California,34.0922335,-117.435048,0.0,1.0,3.0,0.0,0.0,4.0,060710030001022
250,06071,San Bernardino,Highland,California,34.1283442,-117.2086513,1.0,0.0,2.0,0.0,1.0,4.0,060710074093015
286,06071,San Bernardino,Loma Linda,California,34.0483474,-117.2611527,0.0,0.0,0.0,0.0,1.0,1.0,060710073021017
249,06071,San Bernardino,Hesperia,California,34.4263886,-117.3008784,1.0,0.0,1.0,0.0,0.0,2.0,060710100143000
522,06071,San Bernardino,Victorville,California,34.5362184,-117.29276409999999,2.0,6.0,2.0,0.0,1.0,11.0,060710098001003
516,06071,San Bernardino,Upland,California,34.09751,-117.64838759999999,1.0,0.0,0.0,1.0,0.0,2.0,060710009031007
513,06071,San Bernardino,Twentynine Palms,California,34.135558200000006,-116.05416890000001,0.0,0.0,0.0,0.0,1.0,1.0,060710104211004
320,06071,San Bernardino,Montclair,California,34.0775104,-117.68977759999999,1.0,2.0,3.0,0.0,2.0,8.0,060710002051009
339,06071,San Bernardino,Ontario,California,34.0633443,-117.65088759999999,2.0,1.0,0.0,1.0,0.0,4.0,060710014002029
402,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,31.0,21.0,21.0,2.0,100.0,060730053003011
417,06073,San Diego,San Diego State University,California,32.77572170000001,-117.0718893,1.0,0.0,0.0,2.0,3.0,6.0,060730028012004
416,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,1.0,2.0,21.0,2.0,27.0,060730053003011
415,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,1.0,2.0,21.0,23.0,48.0,060730053003011
414,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,1.0,21.0,21.0,2.0,46.0,060730053003011
401,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,31.0,21.0,21.0,23.0,121.0,060730053003011
403,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,31.0,2.0,21.0,23.0,102.0,060730053003011
404,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,31.0,2.0,21.0,2.0,81.0,060730053003011
405,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,1.0,21.0,21.0,23.0,91.0,060730053003011
406,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,1.0,21.0,21.0,2.0,70.0,060730053003011
407,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,1.0,2.0,21.0,23.0,72.0,060730053003011
408,06073,San Diego,San Diego,California,32.715738,-117.1610838,25.0,1.0,2.0,21.0,2.0,51.0,060730053003011
409,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,31.0,21.0,21.0,23.0,97.0,060730053003011
410,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,31.0,21.0,21.0,2.0,76.0,060730053003011
411,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,31.0,2.0,21.0,23.0,78.0,060730053003011
166,06073,San Diego,Coronado,California,32.6858853,-117.18308909999999,1.0,1.0,0.0,0.0,0.0,2.0,060730218001034
412,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,31.0,2.0,21.0,2.0,57.0,060730053003011
208,06073,San Diego,Escondido,California,33.1192068,-117.086421,10.0,7.0,4.0,6.0,1.0,28.0,060730202142021
413,06073,San Diego,San Diego,California,32.715738,-117.1610838,1.0,1.0,21.0,21.0,23.0,67.0,060730053003011
281,06073,San Diego,Lemon Grove,California,32.7425516,-117.0314172,1.0,1.0,0.0,0.0,0.0,2.0,060730144001033
485,06073,San Diego,Santee,California,32.8383828,-116.97391670000002,0.0,2.0,1.0,0.0,1.0,4.0,060730166172000
330,06073,San Diego,National City,California,32.6781085,-117.0991967,2.0,2.0,0.0,1.0,1.0,6.0,060730118011034
149,06073,San Diego,Chula Vista,California,32.6400541,-117.0841955,2.0,3.0,2.0,1.0,3.0,11.0,060730127001000
525,06073,San Diego,Vista,California,33.2000368,-117.2425355,4.0,1.0,3.0,2.0,0.0,10.0,060730195031014
141,06073,San Diego,Carlsbad,California,33.158093300000004,-117.3505939,0.0,3.0,0.0,0.0,0.0,3.0,060730180003001
201,06073,San Diego,El Cajon,California,32.7947731,-116.96252690000001,1.0,2.0,0.0,0.0,0.0,3.0,060730158023000
366,06073,San Diego,Poway,California,32.9628232,-117.0358646,1.0,0.0,1.0,0.0,0.0,2.0,060730170092002
462,06073,San Diego,San Marcos,California,33.1433723,-117.1661449,1.0,0.0,0.0,0.0,2.0,3.0,060730200212016
338,06073,San Diego,Oceanside,California,33.1958696,-117.3794834,8.0,7.0,4.0,2.0,4.0,25.0,060730184003030
258,06073,San Diego,Imperial Beach,California,32.58394439999999,-117.11308490000002,0.0,2.0,1.0,1.0,0.0,4.0,060730105023031
269,06073,San Diego,La Mesa,California,32.7678287,-117.02308390000002,1.0,0.0,0.0,0.0,3.0,4.0,060730146011001
207,06073,San Diego,Encinitas,California,33.0369867,-117.2919818,1.0,4.0,0.0,0.0,1.0,6.0,060730175012021
463,06073,San Diego,San Marcos,California,33.1433723,-117.1661449,2.0,0.0,0.0,0.0,2.0,4.0,060730200212016
423,06075,San Francisco,San Francisco,California,37.7749295,-122.4194155,2.0,11.0,9.0,16.0,1.0,39.0,060750201001001
420,06075,San Francisco,San Francisco,California,37.7749295,-122.4194155,15.0,11.0,9.0,16.0,18.0,69.0,060750201001001
421,06075,San Francisco,San Francisco,California,37.7749295,-122.4194155,15.0,11.0,9.0,16.0,1.0,52.0,060750201001001
422,06075,San Francisco,San Francisco,California,37.7749295,-122.4194155,2.0,11.0,9.0,16.0,18.0,56.0,060750201001001
198,06075,San Francisco,East Bay,California,37.7749295,-122.4194155,0.0,0.0,0.0,0.0,0.0,0.0,060750201001001
510,06077,San Joaquin,Tracy,California,37.7396513,-121.42522269999999,1.0,5.0,2.0,3.0,0.0,11.0,060770054052005
